cupy_cross_corr_time,numpy_cross_corr_time,tensordot_numpy_cross_corr_time,cp_dot_computation_no_reshape_time,np_dot_computation_no_reshape_time,cupy_sliding_views_time,cupy_flatten_sliding_views_time,cupy_sliding_views_C-continguous,cupy_flatten_sliding_views_C-continguous,cupy_flattennb_inputs,inputs_side_len,nb_kernels,kernels_side_len,depth,numpy_to_cupy_speed_up,dot_fraction
0.003043297998374328,0.0024958849971881136,0.004241763999743853,0.001281665998249082,0.0008382839987461921,0.001634587999433279,0.0020155569982307497,False,True,1,32,31,7,3,0.8201250743507104,0.42114377196506014
0.002729790001467336,0.0022456709994003177,0.003441300999838859,0.0012056890009262133,0.0006802829993830528,0.0012672519987972919,0.0017424789984943345,False,True,1,32,21,5,3,0.8226533902583014,0.4416782976998681
0.006381686001986964,0.005743735000578454,0.0070125569982337765,0.0011210379998374265,0.0001487480003561359,0.001631420000194339,0.0020155650017841253,False,True,1,32,1,7,3,0.9000340973827479,0.17566486340574994
0.002692412002943456,0.0025002839975059032,0.00381226500030607,0.0011552139985724352,0.0006472759996540844,0.0016111520017147996,0.002041166000708472,False,True,1,32,11,7,3,0.928640934141019,0.4290628615938079
0.0027153179980814457,0.002654980999068357,0.004190422001556726,0.0011953399989579339,0.0008087860005616676,0.0016280599993478972,0.002015121997828828,False,True,1,32,21,7,3,0.9777790302809024,0.44022099798348546
0.0027160169993294403,0.004591781002091011,0.0033106049995694775,0.001161285999842221,0.0008674590026203077,0.001292836997890845,0.0017119410003942903,False,True,1,32,11,5,3,1.6906304353855959,0.4275694887509658
0.11553145200014114,0.2204201960012142,0.23228546800237382,0.11536887900001602,0.10277069800213212,0.007730730998446234,0.008044720998441335,False,True,401,32,31,3,1,1.9078804272359091,0.9985928247476287
0.0027012889986508526,0.005519600999832619,0.001435434998711571,0.0011833699973067269,0.00012630100172827952,0.0010281800023221876,0.0014462030012509786,False,True,1,32,1,5,1,2.043321170962959,0.4380760436583261
0.16202891200009617,0.38826437199895736,0.37033729500035406,0.15819297399866628,0.15766771200287621,0.02102945499791531,0.01593814499938162,False,True,801,32,21,3,1,2.396265994791886,0.9763255955120675
14.768424747999234,36.45901107499958,36.38271535600143,14.465211690003343,17.0424987960032,4.148100399001123,4.132663901000342,False,True,201,500,31,3,1,2.468713603320415,0.9794688287227811
0.23120785400169552,0.5714255940001749,0.6759457199987082,0.22429304500110447,0.21153147400036687,0.19121179099965957,0.19535091500074486,False,True,601,32,31,3,3,2.471480030241466,0.9700926725415636
0.23051320299782674,0.574365131000377,0.4797187820004183,0.22124361600072007,0.16157395800109953,0.02767399000003934,0.026308226999390172,False,True,601,32,31,3,1,2.4916799711719424,0.9597871754131408
10.041049749001104,29.008847209999658,29.263051883997832,9.878343816002598,13.338680030999967,4.288940159000049,4.2957756760006305,False,True,201,500,21,3,1,2.8890253444751126,0.983795924025305
0.3043437790001917,0.9091062469997269,0.9512901439993584,0.3420395629982522,0.2501048850026564,0.13616404499771306,0.09203426499880152,False,True,1,1000,31,3,1,2.9871031042141136,1.1238592230204145
0.23657900000034715,0.7105940319997899,0.8539787230001821,0.2572133430003305,0.32082529199760756,0.23785819900149363,0.19149599999946076,False,True,801,32,31,3,3,3.0036226038606433,1.0872196729208978
0.15684754999892903,0.4727523560031841,0.41612067599999136,0.15783099699910963,0.11546889600140275,0.022219376001885394,0.022458745999756502,False,True,601,32,21,3,1,3.0140882405011244,1.0062700820012
0.2133831809987896,0.6818551449978258,0.5695608159985568,0.22603479200188303,0.22565742900042096,0.015466499000467593,0.015838474999327445,False,True,801,32,31,3,1,3.1954493405068023,1.059290572686538
5.213303379001445,16.822628677000466,16.895136694998655,5.21076983400053,4.7982580619973305,4.2581111029976455,4.2858726019985625,False,True,201,500,11,3,1,3.226865473580528,0.99951402310268
0.04766957699757768,0.15899332800108823,0.16674725399934687,0.02242918300180463,0.03640291199917556,0.018036788002063986,0.019852557001286186,False,True,201,32,31,5,1,3.3353207226732358,0.4705135731106732
0.19580449799832422,0.7075258829972881,0.6847640570013027,0.2057697910022398,0.17746811700271792,0.165615448000608,0.16907881800216273,False,True,601,32,31,5,1,3.6134301828109354,1.0508940964369515
0.1645089560006454,0.5965256010022131,0.7590857830000459,0.1751691600002232,0.2519536899999366,0.19894488700083457,0.19906368299780297,False,True,801,32,21,3,3,3.6260980283643205,1.0648001437656438
0.20509621699966374,0.7461152220021177,0.6617964910001319,0.22383724799874472,0.22382304100028705,0.09883549100050004,0.09910466300061671,False,True,1,1000,21,3,1,3.637879005848952,1.0913767756092336
0.3048719889993663,1.126125923001382,1.425656743998843,0.34272579200114706,0.3869773480000731,0.29766448000009404,0.2574849250013358,False,True,1,1000,31,3,3,3.6937664450495737,1.1241629417186616
0.14010855100059416,0.5389408509981877,0.533158268997795,0.12855869300256018,0.19266625099771773,0.15560356399873854,0.15791252900089603,False,True,801,32,21,5,1,3.8465949947330635,0.9175649315081061
0.1040959739984828,0.4095496080008161,0.441664302998106,0.1492945130012231,0.12268249200133141,0.032041417001892114,0.029601037000247743,False,True,401,32,31,5,1,3.9343462793939104,1.4342006445263584
0.3012544709999929,1.1888200680004957,1.2018117840016203,0.3509425980009837,0.3545095379995473,0.2826285219998681,0.24084745599975577,False,True,1,1000,31,5,1,3.9462321141800536,1.1649373927499054
0.12198800099940854,0.4820310450013494,0.7125851429991599,0.16120568699989235,0.1428180250004516,0.14799255999969319,0.10176895599943236,False,True,401,32,31,3,3,3.9514627754551577,1.3214880617698945
0.019941192000260344,0.08123999400049797,0.10480650300087291,0.022192787000676617,0.03240699699745164,0.007594725000672042,0.007565079999039881,False,True,201,32,31,3,1,4.073978827315706,1.1129117557459391
0.03792902700297418,0.1546427079993009,0.18351500499920803,0.031266316000255756,0.047594718998880126,0.010289925998222316,0.009949182000127621,False,True,1,500,31,3,1,4.077159901496411,0.82433741307954
0.1686632559976715,0.7101832020016445,0.9155909130022337,0.20026665499972296,0.1831530580020626,0.24067617900072946,0.1979159160000563,False,True,601,32,21,3,3,4.210657489094418,1.1873757198336534
0.19335067099746084,0.8537688989999879,0.9135219729978417,0.23874846899707336,0.25379431700275745,0.20658744200045476,0.1599572570012242,False,True,801,32,31,5,1,4.415650044530747,1.2347951406913333
0.17088879800212453,0.8195100750017446,0.8736851079993357,0.17463775299984263,0.21447936899858178,0.2746087460000126,0.26081519500075956,False,True,601,32,31,7,1,4.795575161056234,1.0219379797947405
0.21531957299885107,1.0360245230003784,1.3423434249998536,0.2587045109976316,0.3204717469998286,0.3098564540014195,0.2615382309995766,False,True,1,1000,21,3,3,4.81156686580419,1.2014909160116718
0.3065493520007294,1.4838286910016905,1.5490568620007252,0.3446529780012497,0.4945078540004033,0.49664383200070006,0.4572417449999193,False,True,1,1000,31,7,1,4.840423511964103,1.1242985044718987
0.05090810600086115,0.2541943789983634,0.2815297779998218,0.029065953000099398,0.06175008100035484,0.030870639999193372,0.023257418000866892,False,True,1,500,31,5,1,4.993200473693983,0.5709494083242406
0.21098145599899,1.0790401589983958,1.1471375999972224,0.26047332500093034,0.31292476099770283,0.29285325100136106,0.24251426800037734,False,True,1,1000,21,5,1,5.11438388691166,1.2345792371542705
0.11296520499672624,0.5881643620014074,0.6495708199981891,0.16059994299939717,0.07804030300030718,0.13737381600003573,0.08774550900125178,False,True,1,1000,11,3,1,5.206597571512861,1.4216761967019083
0.2059755820009741,1.0757912219996797,1.3725571860013588,0.24284553899997263,0.33077137999862316,0.49238966399934725,0.4514769339984923,False,True,601,32,31,5,3,5.222906577317461,1.179001591551877
0.029037162999884458,0.15375355499782017,0.1549219059997995,0.026466061997780344,0.03315741599726607,0.021113671002240153,0.022671017999527976,False,True,601,32,11,3,1,5.295061194457323,0.9114548138840443
0.031379689997265814,0.1695654969989846,0.2860381580030662,0.022652542000287212,0.04507232299874886,0.01985141299883253,0.01958599600038724,False,True,201,32,31,3,3,5.403670240647987,0.7218854616556436
0.32425868200152763,1.7884927159975632,2.2914482100022724,0.34659567000198876,0.6432289389995276,0.7448567360006564,0.7022765099973185,False,True,1,1000,31,5,3,5.515635556642204,1.068886322064172
0.17377151099935872,0.9763082719982776,1.0466649800000596,0.2142600469996978,0.30486723500143853,0.3091664980020141,0.25921711699993466,False,True,801,32,31,7,1,5.618344839056389,1.2329986990818564
0.09431881000273279,0.5408491070011223,0.5190922059991863,0.09787155899903155,0.13522215400007553,0.1428022760010208,0.14395617400077754,False,True,401,32,31,7,1,5.734265593315393,1.0376674493263414
0.14826516500033904,0.8627519229994505,1.198394028997427,0.11539537900171126,0.29510894299892243,0.34986111000034725,0.34490308099702816,False,True,601,32,21,5,3,5.818979279438144,0.7783040541009575
0.04072361200087471,0.24175733700030833,0.3850170199984859,0.028784011999960057,0.06822857500083046,0.02528970800267416,0.02456697999878088,False,True,1,500,31,3,3,5.936539641795909,0.7068138258301302
0.2083308080000279,1.2755536780023249,1.6279920170018158,0.24517092700261855,0.4327810690010665,0.5034324560001551,0.4553231739992043,False,True,801,32,31,5,3,6.122731871716995,1.1768347147320894
0.03589617900070152,0.2218974919996981,0.2364859859990247,0.020847730000241427,0.039709413998934906,0.02411392199792317,0.026319445001718123,False,True,1,500,21,5,1,6.181646575680424,0.5807785279829922
0.217822957001772,1.4053827499992622,1.470530091002729,0.25742474899743684,0.4412732540004072,0.5111053889995674,0.4633220940013416,False,True,1,1000,21,7,1,6.451949644535535,1.1818072463103264
0.03235798400055501,0.20929989000069327,0.34708326300096815,0.02043313899775967,0.04212240299966652,0.024899037001887336,0.025239956001314567,False,True,1,500,21,3,3,6.468261125201846,0.6314713239678096
0.10930408999774954,0.7238499330014747,0.9514524119986163,0.15247730299961404,0.20685220399900572,0.27988494300007005,0.23514589900150895,False,True,401,32,31,5,3,6.622349932343593,1.3949825939976572
0.009231642998202005,0.06177520100027323,0.06151380099981907,0.00890178199915681,0.023009494001598796,0.004301666998799192,0.0042518400005064905,False,True,201,32,21,3,1,6.691680019721823,0.9642684407196596
0.11477433099935297,0.7703432829985104,1.0589041899984295,0.15953996499956702,0.14223741900059395,0.29679616399880615,0.24852899699908448,False,True,1,1000,11,3,3,6.711808087148451,1.3900317571920016
0.1139214600007108,0.8131088759982958,0.8776460560002306,0.15606410200052778,0.13478306400065776,0.27721062899945537,0.22774662799929501,False,True,1,1000,11,5,1,7.13745132825038,1.3699271585841162
0.005816859000333352,0.04324801799884881,0.04153518900056952,0.008331981000083033,0.008405827000387944,0.004218386002321495,0.004212921998259844,False,True,201,32,11,3,1,7.434943497232846,1.4323849004429272
0.09863229899929138,0.7334248709994426,1.0387407289999828,0.13682231599887018,0.2828490950014384,0.4254757150010846,0.38065405000088504,False,True,401,32,31,7,3,7.4359502763360705,1.387195851531892
0.22478299500289722,1.7074226470031135,2.212886975998117,0.2598039049989893,0.586672171997634,0.7571655079991615,0.7097561470000073,False,True,1,1000,21,5,3,7.595871062137537,1.1557987515721138
0.02061805999983335,0.15943635000076029,0.14760667999871657,0.025655610999820055,0.03044292599952314,0.01033748900226783,0.010197084997344064,False,True,1,500,21,3,1,7.732849259438035,1.2443271093413941
0.18031695000172476,1.4459638709995488,1.8012191460002214,0.21239190099731786,0.4489381200000935,0.7726969489995099,0.7616509859981306,False,True,601,32,31,7,3,8.019012472125986,1.1778809534837755
0.04044763099955162,0.3281975770005374,0.4523367440015136,0.02491168300184654,0.07823454499884974,0.20475794300000416,0.20375664299717755,False,True,601,32,11,3,3,8.114135955309116,0.6158996803081668
0.1437173049998819,1.16777810900021,1.517365775998769,0.1775937940001313,0.40299256599973887,0.48796141400089255,0.44245499099997687,False,True,801,32,21,5,3,8.125521898710595,1.2357161442755782
0.009608586002286756,0.07890369900269434,0.0766721609979868,0.010755511000752449,0.026663695000024745,0.010062335000839084,0.009978629001125228,False,True,201,32,21,5,1,8.211790890347027,1.1193645972667294
0.3301315309981874,2.778417746998457,3.5415148329993826,0.34539476899954025,1.0179479790022015,1.3646700179997424,1.3247552400025597,False,True,1,1000,31,7,3,8.416093241980308,1.046233808552618
0.04615607199957594,0.3910909689984692,0.6078590979996079,0.02986872000110452,0.0890371059977042,0.15231602900166763,0.10197208200042951,False,True,401,32,21,3,3,8.473229026119517,0.6471243913775622
0.019124751001072582,0.16370226200160687,0.15746980800031452,0.013746887001616415,0.024219447001087246,0.028169327997602522,0.028620918001251994,False,True,1,500,11,5,1,8.559706842323118,0.7188008356733869
0.011770722001529066,0.10122202899947297,0.09628662600152893,0.011150405000080355,0.03207434599971748,0.013800749999063555,0.013984797999000875,False,True,201,32,21,7,1,8.599474950332173,0.9473000040806223
0.010299629000655841,0.08887585699994816,0.085697843998787,0.010011043999838876,0.02118726099797641,0.007874283001001459,0.010530070001550484,False,True,401,32,11,3,1,8.629034792834663,0.9719810295304239
0.01421717700213776,0.12414485900080763,0.23015714299981482,0.017220822999661323,0.025566092997905798,0.029197638999903575,0.029084193000016967,False,True,1,500,11,3,3,8.732033017675777,1.2112688051272007
0.009815773999434896,0.08593079899947043,0.1211922369984677,0.0093157009978313,0.033730856001056964,0.010848518999409862,0.010844674998224946,False,True,201,32,21,3,3,8.754357934933868,0.9490541447233417
0.002656777000083821,0.023486475001845974,0.010659065999789163,0.0011794560014095623,0.004993214999558404,0.0011564449996512849,0.0015400219999719411,False,True,1,32,11,3,3,8.84021316094839,0.4439424164588713
0.027018863998819143,0.2398101079998014,0.2665530049998779,0.03084462100014207,0.055098963999625994,0.015195454001514008,0.014484140996501083,False,True,401,32,21,3,1,8.875654728129291,1.1415957755104038
0.006403244999091839,0.0571082970018324,0.09715305500139948,0.006081420000555227,0.013706068999454146,0.013646490999235539,0.010998662997735664,False,True,201,32,11,3,3,8.918649373861529,0.9497403271962487
0.037561424000159604,0.3355191199989349,0.5338956599989615,0.02321060100075556,0.07176372800313402,0.16529943500063382,0.11688993000279879,False,True,201,32,31,5,3,8.932545262328427,0.6179371953698277
0.006185790000017732,0.055623353997361846,0.05968052300158888,0.005916727001022082,0.010690802002500277,0.010082613000122365,0.010082785000122385,False,True,201,32,11,5,1,8.992118063691525,0.9565030498942125
0.12124358200162533,1.1056381320013315,1.1619329080021998,0.15703328599920496,0.22223217799910344,0.4877561670000432,0.44565048099684645,False,True,1,1000,11,7,1,9.11914770042434,1.2951884413733328
0.18533918799948879,1.6973944019991904,2.146553023998422,0.218879926000227,0.5891190060028748,0.8073911379979108,0.7594603010002174,False,True,801,32,31,7,3,9.158313578043044,1.1809694882273398
0.01807634899887489,0.1890260930013028,0.19176556100137532,0.01728117399761686,0.038616353001998505,0.02410602999952971,0.024561489997722674,False,True,201,32,31,7,1,10.457094682840443,0.9560101986685738
0.03430840900182375,0.358889380000619,0.38716320199819165,0.03236604400080978,0.05026392600120744,0.02638535900041461,0.026174765000178013,False,True,801,32,11,3,1,10.46068268515574,0.9433851624856543
0.12397622899879934,1.3198315580011695,1.7973468480013253,0.16153499699794338,0.2660595449997345,0.7224556359979033,0.6834653929981869,False,True,1,1000,11,5,3,10.645843712619712,1.3029513665842165
0.028166038002382265,0.3072978559976036,0.3326819780013466,0.025825518001511227,0.06904962599946884,0.030100416999630397,0.030066382001677994,False,True,401,32,21,5,1,10.91022656333889,0.9169027606696732
0.01727101500000572,0.1897307350009214,0.2661993999972765,0.009608399999706307,0.04524548200060963,0.10396553099781158,0.10268431099757436,False,True,401,32,11,3,3,10.985499983692828,0.5563309394209388
0.2399569179979153,2.650339838997752,3.3648139180004364,0.266671042998496,0.9063578019995475,1.412998591997166,1.3826342739994288,False,True,1,1000,21,7,3,11.045065343858008,1.1113288386243265
0.13501865799844381,1.59297141800198,2.0480754429991066,0.16681715099912253,0.5460434510023333,0.7889851959989755,0.7407423719996586,False,True,801,32,21,7,3,11.79815768884579,1.2355118431190837
0.025145679999695858,0.3075416949977807,0.31003728399809916,0.02395000799879199,0.05931960200177855,0.16511738700137357,0.16466102200138266,False,True,601,32,11,5,1,12.230398820055791,0.9524502021453255
0.010200761000305647,0.13312917199800722,0.12826655500248307,0.008676361001562327,0.035406319999310654,0.016720338000595802,0.01670114700027625,False,True,401,32,11,5,1,13.05090590731596,0.8505601691189859
0.04461940300097922,0.5957011509999575,0.6059194199988269,0.045493773999623954,0.1296031870006118,0.16944958200110705,0.16863531199851423,False,True,601,32,21,5,1,13.350719887195357,1.019596205682661
0.0058846039974014275,0.07999477199700777,0.08055067999885068,0.005183519999263808,0.02152552199913771,0.016586011999606853,0.016878661001101136,False,True,201,32,11,7,1,13.593909128351292,0.8808613122569998
0.0350618789998407,0.4786156400004984,0.7011280170008831,0.031594446998497006,0.12492941299933591,0.22797560099934344,0.18057977900025435,False,True,1,500,31,5,3,13.650598703015115,0.9011053571498707
0.023258331999386428,0.3501876180016552,0.5406120779989578,0.012946654998813756,0.09903205999944475,0.20144595600140747,0.19914172400240204,False,True,201,32,31,7,3,15.056437323660761,0.5566458935729053
0.14275437499964028,2.1524874940005247,2.8667956960016454,0.1652975079996395,0.4770795980002731,1.3798900590008998,1.3256321510016278,False,True,1,1000,11,7,3,15.078259380883765,1.1579155314858547
0.023212058000353863,0.36025251500177546,0.5747820049982693,0.014986469999712426,0.062351772998226807,0.25305478399968706,0.2620210280001629,False,True,1,500,11,5,3,15.520059229400662,0.6456329722889699
1.3191890540001623,20.49623266600247,20.703226527999504,1.0409818600019207,1.8013035579970165,8.4873038859987,8.486390685000515,False,True,401,500,1,3,1,15.536994188855624,0.7891074117431183
0.009322697998868534,0.149526593999326,0.27192644200113136,0.002926959001342766,0.0024792939984763507,0.025413335002667736,0.024314361002325313,False,True,1,500,1,3,3,16.038982922912826,0.31396050818100096
0.012774234997777967,0.20523559399953228,0.2655014529991604,0.01534241999979713,0.05761334899943904,0.11759386699850438,0.11831811600131914,False,True,201,32,21,5,3,16.066370630823084,1.2010441331685138
0.001379304001602577,0.022233776999200927,0.023668360998271964,0.0011639260010269936,0.02723331800007145,0.0010779900003399234,0.0014213939975888934,False,True,1,32,1,3,3,16.11956245567916,0.8438502314751922
0.0061247789999470115,0.09922070300308405,0.0933322649980255,0.0025858449989755172,0.00159859400082496,0.010174579998420086,0.010111068997503025,False,True,1,500,1,3,1,16.19988296784953,0.42219400879572777
0.025407765999261755,0.4121094859983714,0.40689034500246635,0.02208631699977559,0.0851972320015193,0.26636448499994003,0.26775145099963993,False,True,601,32,11,7,1,16.219823734615062,0.8692742604925332
0.022252177997870604,0.36487142700207187,0.50942521700199,0.01142136500129709,0.08832346700000926,0.23951896200014744,0.23876348300109385,False,True,401,32,11,5,3,16.39711074740584,0.5132695326448514
0.007699983001657529,0.12948809299996356,0.11622267799975816,0.012558483998873271,0.02034647300024517,0.01764156500212266,0.01394700699893292,False,True,1,500,11,3,1,16.816672578639388,1.630975548409637
0.03416627899787272,0.5824655289980001,0.8446890269988216,0.030906536998372758,0.09662480399856577,0.23965475200020592,0.19631434000257286,False,True,801,32,11,3,3,17.047965013523008,0.904591834548242
0.5681005740007095,10.213720610001474,10.273240489997988,0.5432861979970767,0.99895730299977,4.268662671001948,4.221569851000822,False,True,201,500,1,3,1,17.978719046301684,0.9563204525056477
0.025964451000618283,0.4734215620010218,0.7395165219968476,0.021706166000512894,0.09670970300066983,0.229446673001803,0.1777025949995732,False,True,1,500,21,5,3,18.233451652405375,0.8359955694805953
0.016283021999697667,0.3083402020020003,0.3939423119991261,0.009364912999444641,0.09173139499762328,0.1887467460001062,0.1894288809999125,False,True,201,32,21,7,3,18.93630076823119,0.5751335961849418
0.03277993499796139,0.6411109539985773,0.843666975000815,0.02633887699994375,0.1430529919998662,0.46908857800008263,0.4682726949977223,False,True,601,32,11,5,3,19.55803005827951,0.8035060777753764
0.008880137997039128,0.17564321100144298,0.24268677700092667,0.006616030997975031,0.027776037000876386,0.12337205299991183,0.12372459500329569,False,True,201,32,11,5,3,19.77933350360175,0.7450369577793712
0.015318204001232516,0.3047140020025836,0.30404499199721613,0.016298051999910967,0.041038442999706604,0.17361586399783846,0.1774540620026528,False,True,1,500,11,7,1,19.892279929035155,1.0639662455598327
0.03179593599998043,0.6450463119981578,0.8922469290009758,0.028422794999642065,0.15949956799886422,0.28614333199948305,0.2371002759973635,False,True,401,32,21,5,3,20.287067881837313,0.8939128258296771
0.01259154400031548,0.26316442000097595,0.4865475190017605,0.003661489001387963,0.004363346000900492,0.1597633279998263,0.15889668700037873,False,True,601,32,1,3,3,20.900091362455818,0.29078951725826674
0.011708577996614622,0.2534834430007322,0.2419760379998479,0.014601702998334076,0.04883159400196746,0.14673250800115056,0.13577959900067071,False,True,401,32,11,7,1,21.64937903424511,1.2470944808631725
0.01920058100222377,0.42770913599815685,0.46667686799992225,0.03192374900027062,0.08968153099704068,0.17038477300229715,0.12467635199936922,False,True,1,500,31,7,1,22.27584342102046,1.662644947909299
0.016207749002205674,0.39226006500030053,0.4918946949983365,0.027609930002654437,0.07811230500010424,0.17492835799930617,0.12038523000228452,False,True,1,500,21,7,1,24.202007629000104,1.7035018248923444
0.003976078998675803,0.09671836599954986,0.20328237899957458,0.0025147509986709338,0.0018869929990614764,0.02068487799988361,0.020095858002605382,False,True,201,32,1,3,3,24.325061456716792,0.6324700790674553
0.03072068200344802,0.7495853639993584,0.7513999000002514,0.029110409999702824,0.23669065800277167,0.27931905800141976,0.2515205439995043,False,True,801,32,21,7,1,24.400023538384552,0.9475834552252304
0.018342430998018244,0.45615933099907124,0.498910505000822,0.02780836000238196,0.09844988099939656,0.18478843300181325,0.13395234899871866,False,True,401,32,21,7,1,24.86907711678761,1.516067308929031
0.00689860599959502,0.1720190880005248,0.13988065300145536,0.0030392049993679393,0.0028974600027140696,0.012685432000580477,0.011809740000899183,False,True,601,32,1,3,1,24.935340271733608,0.4405534972639914
0.010597403001156636,0.26811705799991614,0.3563472070018179,0.006399359001079574,0.05774823500178172,0.19048118900172994,0.1913752549990022,False,True,201,32,11,7,3,25.300260636559067,0.6038610592030073
0.026423744999192422,0.6756245020005736,0.7393119120024494,0.025951954998163274,0.15765546499824268,0.21996769500037772,0.20438199799900758,False,True,601,32,21,7,1,25.568839769730687,0.9821452257791783
0.003805201999057317,0.10632022199933999,0.10475810299976729,0.0020868969986622687,0.0015035260003060102,0.01881058299841243,0.019330459002958378,False,True,201,32,1,5,1,27.940756371325165,0.548432645409959
0.021329472998331767,0.6324383940009284,0.9474564849988383,0.016292810996674234,0.11200580999866361,0.3827730500015605,0.34024662199954037,False,True,1,500,11,7,3,29.65091514686711,0.7638637390594947
0.03485536200241768,1.0614345150024747,1.526527576999797,0.03809929899944109,0.21632886999941547,0.822187360998214,0.7796750449997489,False,True,601,32,11,7,3,30.452546007952815,1.0930685211875981
0.008049616000789683,0.25375044500106014,0.45065289400008623,0.002630687002238119,0.004820526999537833,0.20458544099892606,0.19198773099924438,False,True,201,32,1,7,3,31.523298127036956,0.3268090057935737
0.029564897002273938,0.9342274169976008,1.291825530002825,0.030561800002033124,0.18781975499950931,0.5070034849995864,0.45997091999743134,False,True,801,32,11,5,3,31.599210946878866,1.0337191433368602
0.0184790890016302,0.5847885630028031,0.6402356350008631,0.026879940000071656,0.07670106800287613,0.21010397799909697,0.16388281999752508,False,True,801,32,11,5,1,31.64596279346963,1.454613915096158
0.024213724998844555,0.8081338299998606,1.0638101490003464,0.03293214999939664,0.22211013400010415,0.393566237999039,0.34511990399914794,False,True,1,500,31,7,3,33.37503131130892,1.360061287594871
0.03328845899886801,1.125513946000865,1.5302279300012742,0.022090660000685602,0.2816561689978698,0.7849144249994424,0.7867513480014168,False,True,801,32,11,7,3,33.810935677110756,0.6636131760090429
0.035029307000513654,1.269392769998376,1.701291918001516,0.04396878999978071,0.4198720839995076,0.783258351002587,0.7801784249968478,False,True,601,32,21,7,3,36.23802120834883,1.2552001099860746
0.00422097399859922,0.1546319469998707,0.1583672020024096,0.0030955459988035727,0.002696732000913471,0.024889217998861568,0.023927962000016123,False,True,1,500,1,5,1,36.63418610282535,0.7333724395911622
0.01946542999939993,0.7206955290021142,0.7887131889983721,0.026634378999006003,0.11220864200004144,0.31285131399999955,0.27409196799999336,False,True,801,32,11,7,1,37.02438266323073,1.3682913246625978
