,nb_inputs,cross_corr,legacy_cross_corr,cp_dot_computation_no_reshape,np_dot_computation_no_reshape,inputs_side_len,nb_kernels,kernels_side_len,depth,speed_up
1605,301,0.01832159000014144,0.038851377999890246,0.04404412899975796,0.006245148000289191,32,13,3,1,2.120524364948147
834,1,0.22741169300024922,0.4844733949998954,0.5273851679999098,0.17057751299989832,1000,26,5,1,2.130380318655666
752,1,0.15741656199998033,0.33545157499975176,0.3409114020000743,0.08100544399985665,1000,18,4,1,2.130980188728767
1757,301,0.04305538800008435,0.09188477300040176,0.15283096899975135,0.03698108599974148,32,28,4,1,2.1341062586689907
482,1,0.025299811999957456,0.0540685430000849,0.10525141999960397,0.026638163999905373,500,21,4,1,2.137112441791102
500,1,0.036353842000153236,0.0777000200000657,0.12318731799996385,0.035517988999799854,500,23,3,1,2.1373262281257146
1305,201,0.01282317499999408,0.027425337000295258,0.029618400999879668,0.0037226819999887084,32,13,3,1,2.138732178287196
742,1,0.15282567200029007,0.32739053700015575,0.3177822479997303,0.08078336199969272,1000,17,4,1,2.142248306289367
1796,301,0.0852849210000386,0.1840834470003756,0.18296506400020007,0.057121509999888076,32,32,3,3,2.1584524537496175
452,1,0.02548939199959932,0.055083749999994325,0.09175536700013254,0.022430368999721395,500,18,4,1,2.161046054015734
980,101,0.006418583000140643,0.013923994000379025,0.014064456999676622,0.0013918150002609764,32,11,3,1,2.1693252233513105
69,1,0.0009666310002103273,0.0020974560002287035,0.0010255209999741055,0.0002484579999872949,32,9,7,3,2.169862129160271
896,1,0.2790288160003911,0.6059719500003666,0.6319899199997963,0.1747346639999705,1000,32,6,1,2.171718171213963
690,1,0.11586093100004291,0.25228396900001826,0.249981705999744,0.05099447000020518,1000,12,3,1,2.1774723094528285
1967,401,0.03396130099918082,0.07399712500046007,0.1236312060000273,0.028368520999720204,32,19,4,1,2.1788660276072744
131,1,0.0010384000001977256,0.002263885000047594,0.0008483259998683934,0.00016212099990298157,32,16,3,3,2.1801666020960315
1765,301,0.039445790000172565,0.08618478399966989,0.14824733199975526,0.03458955500036609,32,29,3,1,2.184891822404694
1032,101,0.007193444000222371,0.015758045999973547,0.015689584000028844,0.0021018100001128914,32,16,4,1,2.190612174013785
380,1,0.017527648999930534,0.038470563999908336,0.03692172399996707,0.004618768000000273,500,11,3,1,2.1948502049567975
1134,101,0.011577379999835102,0.025685122000140836,0.024207480999848485,0.004398932000185596,32,26,5,1,2.2185608488713915
824,1,0.2122937600001933,0.47133902800032956,0.4947374140001557,0.13492456700032562,1000,25,5,1,2.220220829853409
1066,101,0.010857477000172366,0.024119812999742862,0.020790151999790396,0.0043813399997816305,32,19,6,1,2.2214933542442643
886,1,0.2681302149999283,0.5959960139998657,0.6040018510002483,0.17239414400000896,1000,31,6,1,2.22278572372019
1905,401,0.023745698999846354,0.05290400900048553,0.0565753599994423,0.008306175000143412,32,13,3,1,2.2279406894203384
1697,301,0.025558372999967105,0.056949752000036824,0.10874174499986111,0.026359575999777007,32,22,4,1,2.2282228997953086
1499,201,0.02335608900011721,0.052070478000132425,0.10778426899969418,0.02986000300006708,32,32,5,1,2.2294176906018435
1745,301,0.0392923930003235,0.0877693279999221,0.15716476200032048,0.04888776000007056,32,27,3,1,2.2337486036851835
1086,101,0.011688070999753108,0.026121224000235088,0.02217046300029324,0.00465814400013187,32,21,6,1,2.2348618519503223
1084,101,0.00883572299972002,0.019847787999879074,0.020990631000131543,0.0034781700001076388,32,21,5,1,2.246311705392756
1022,101,0.006958488999771362,0.015640459999758605,0.015040230000067822,0.0019497860002957168,32,15,4,1,2.2476804950431784
1074,101,0.008393810000143276,0.018946437000067817,0.020467556999847147,0.0036125100000390375,32,20,5,1,2.2571915494566133
1677,301,0.023681928000314656,0.0535858210000697,0.10074143700012428,0.023724451000362023,32,20,4,1,2.2627305090766985
1935,401,0.031175390000498737,0.07056600499981869,0.11628559200016753,0.024434842000118806,32,16,3,1,2.2635163505152556
2076,401,0.10383556799934013,0.23526812000000064,0.2130769830000645,0.06388012700062973,32,30,3,3,2.2657758274264532
1615,301,0.019408115999794973,0.04404710700009673,0.045937608999793156,0.0068696049997925,32,14,3,1,2.2695199781659405
970,101,0.006038015000285668,0.013704255999982706,0.013311638999766728,0.001361580999855505,32,10,3,1,2.2696624634642903
1166,101,0.01445713800012527,0.03286870600004477,0.027840109999942797,0.006603033999908803,32,29,6,1,2.273527858678527
1062,101,0.008397006999985024,0.01910043299994868,0.017979760999878636,0.0027318900001773727,32,19,4,1,2.2746715585663733
1076,101,0.010741515000063373,0.02444099600006666,0.021522072000152548,0.004686063000008289,32,20,6,1,2.275376983593326
1779,301,0.030625035999946704,0.0697957669999596,0.1434062379998977,0.039352326999960496,32,30,5,1,2.279042774025835
1451,201,0.02103438299991467,0.04799660899971059,0.05028691699999399,0.012949895000019751,32,27,6,1,2.2818168234316785
522,1,0.03089515300007406,0.07050048900009642,0.12070110900003783,0.03173498499972993,500,25,4,1,2.281927168314312
814,1,0.20655291000002762,0.47234472499985714,0.47520776600003956,0.11717315499981851,1000,24,5,1,2.286797726547614
1168,101,0.011343465000209108,0.025962429999708547,0.028016719999868656,0.007690809999985504,32,29,7,1,2.2887565659372995
732,1,0.14313987400009864,0.32813062999957765,0.3083249179999257,0.07162992599978679,1000,16,4,1,2.292377524374176
1667,301,0.023522143000263895,0.05392912700017405,0.09716338899988841,0.025118591000136803,32,19,4,1,2.2926961629120703
1419,201,0.01794522899990625,0.041211324999949284,0.043806907999623945,0.008401521999985562,32,24,5,1,2.296505940390317
1056,101,0.010419731000183674,0.02395909400001983,0.020191860000068118,0.004370784000002459,32,18,6,1,2.299396596668138
370,1,0.016046420999828115,0.03689757299980556,0.03373826699998972,0.00401321299978008,500,10,3,1,2.29942695634128
876,1,0.25928701899965745,0.5966367480000372,0.5922181620003357,0.17060343899993313,1000,30,6,1,2.301066788078679
1325,201,0.015021486000023287,0.034591238999837515,0.03354169600015666,0.004449389000001247,32,15,3,1,2.302784092052137
462,1,0.02414575300008437,0.05574336700010463,0.0941050839996933,0.023511163999955897,500,19,4,1,2.308619946535105
492,1,0.03003954599989811,0.06943553900009647,0.11568736999970497,0.03374551300021267,500,22,4,1,2.311470985624483
1471,201,0.022310303000267595,0.05173559700006081,0.056125254000107816,0.013747498000157066,32,29,6,1,2.318910549957133
1595,301,0.01692356600005951,0.03941271900021093,0.04264173100000335,0.006147624000277574,32,12,3,1,2.3288660912287833
866,1,0.25474421599983543,0.5965928850000637,0.5701044689999435,0.17077923700026076,1000,29,6,1,2.3419290705326516
794,1,0.19364903999985472,0.4541782719998082,0.4522714659997291,0.10483850799982974,1000,22,5,1,2.345368053464912
1012,101,0.006637393999881169,0.015590783999869018,0.014365772000019206,0.002056097000149748,32,14,4,1,2.3489315234485315
1759,301,0.03121381199980533,0.07339019000028202,0.13600685500023246,0.03339462800022375,32,28,5,1,2.3512088174536236
891,1,0.28109748799988665,0.6613957929998833,0.6221859400002359,0.15571906700006366,1000,32,3,3,2.3529053841994845
1429,201,0.018903519000105007,0.04449339599977975,0.04532092699992063,0.009976570999697287,32,25,5,1,2.3537096981536925
1178,101,0.011590106999847194,0.027298302999952284,0.03126628000018172,0.007775398999910976,32,30,7,1,2.355310697331111
2096,401,0.10337564000019484,0.24413171500054887,0.22373185800006468,0.05815020699992601,32,32,3,3,2.361598099901377
856,1,0.2472133030000805,0.5842425309997452,0.5578621810000186,0.16039791599996533,1000,28,6,1,2.3633134783185796
772,1,0.1908416720002606,0.4512351009998383,0.42109042100037186,0.1533541349999723,1000,20,4,1,2.3644474305340513
360,1,0.015463786000054824,0.03671950299985838,0.031158447000052547,0.004215334000036819,500,9,3,1,2.3745480569718307
1094,101,0.009024217999922257,0.02147592799974518,0.021675536000202555,0.003620385999965947,32,22,5,1,2.37981041680622
1441,201,0.02030829300019832,0.04843434200029151,0.049268332999872655,0.012814439000067068,32,26,6,1,2.384953870806302
544,1,0.0292412220001097,0.06983876399999644,0.13834948900012023,0.03449932400008038,500,27,5,1,2.388366806275553
1158,101,0.011020738999832247,0.02632338500006881,0.027431822999915312,0.007504642000185413,32,28,7,1,2.3885317491385556
1657,301,0.02135056400038593,0.051355988000068464,0.09253581599978133,0.022084657000050356,32,18,4,1,2.405369150863657
1399,201,0.016559519000111322,0.039915760999974736,0.04117490699991322,0.007909314999778871,32,22,5,1,2.4104420544888048
1379,201,0.017305869999745482,0.04180919600003108,0.03897161499980939,0.00874068500024805,32,20,5,1,2.415896802682903
1895,401,0.022417533999941952,0.054216761000134284,0.05392245999973966,0.008018524999897636,32,12,3,1,2.4184979935917426
784,1,0.18863511600011407,0.4565130669998325,0.4380191069999455,0.10221540700013065,1000,21,5,1,2.4200852772267303
1054,101,0.007669432000056986,0.018568243000117945,0.019121363000067504,0.0031448180002371373,32,18,5,1,2.4210714691752893
1585,301,0.015805834000275354,0.03830781999977262,0.0380919660001382,0.004901308999706089,32,11,3,1,2.4236506595669205
1481,201,0.026327680999656877,0.06391383599975597,0.05848467699979665,0.017517639999823587,32,30,6,1,2.427628775986345
960,101,0.00551530599977923,0.013423578000129055,0.012366181999823311,0.0012187360002826608,32,9,3,1,2.433877286349367
1937,401,0.029034539999884146,0.07068307300050947,0.055666492999989714,0.010658526999577589,32,16,4,1,2.434447833538658
1347,201,0.013766965000286291,0.03352352499996414,0.0316863259999991,0.008436703000370471,32,17,4,1,2.435070111623513
1997,401,0.03157624100003886,0.07692346800013183,0.13899162199959392,0.030597333999139664,32,22,4,1,2.436118599425345
1036,101,0.009596275000149035,0.023391620999973384,0.018940032000045903,0.0037989560000823985,32,16,6,1,2.437573016572587
2086,401,0.10262447600052838,0.25137598299988895,0.2179042580000896,0.058578066999871226,32,31,3,3,2.4494739734271063
108,1,0.0009779110000636138,0.002396072000010463,0.0008762219999880472,0.00017125900012615602,32,13,7,1,2.4501943426902826
846,1,0.23422656499997174,0.5758118560002004,0.5462511460000314,0.15759750600000189,1000,27,6,1,2.4583541836950467
1747,301,0.0409137900001042,0.10088148399972852,0.1395534990001579,0.04413996299990686,32,27,4,1,2.465708603369954
1044,101,0.0075282779998815386,0.0185751609997169,0.018513037000047916,0.0033228679999410815,32,17,5,1,2.4673851045364144
1431,201,0.019569973000216123,0.048409175999950094,0.04797764900013135,0.013148770000043442,32,25,6,1,2.4736455180298655
1046,101,0.009877064000193059,0.02443555199988623,0.019661155999983748,0.004269368000223039,32,17,6,1,2.473969187544862
1148,101,0.010760399999981018,0.026628971000263846,0.026884474999860686,0.007362283000020398,32,27,7,1,2.4747194342506615
2056,401,0.09161333399970317,0.22705004699946585,0.19975782300025458,0.05738817399924301,32,28,3,3,2.4783515355985353
1409,201,0.017444971000259102,0.043302093999955105,0.047734721999859175,0.010506577000342077,32,23,5,1,2.4822107184535853
881,1,0.26716756900032124,0.663329769000029,0.5927613560002101,0.15644521900003383,1000,31,3,3,2.482822939483465
1717,301,0.03800387699993735,0.09460317700040832,0.12880743599998823,0.038271835000159626,32,24,4,1,2.4893033150424175
1002,101,0.006285965000188298,0.015664006999941193,0.013722866000080103,0.0019481260001157352,32,13,4,1,2.4919017206541834
554,1,0.030536311000105343,0.07613730299999588,0.14528339300022708,0.0359996349998255,500,28,5,1,2.4933366378058315
712,1,0.12488034699981654,0.31262546200014185,0.27724498299994593,0.06466559499995128,1000,14,4,1,2.503400010576533
871,1,0.26051738900014243,0.6524503160003405,0.5739465080000627,0.14535735500021474,1000,30,3,3,2.5044405615472516
836,1,0.22714933399993242,0.5691382330001034,0.5242647909999505,0.1605622070001118,1000,26,6,1,2.5055685745496072
1275,201,0.010373813999649428,0.025994321999860404,0.024627968999993755,0.0029120660001353826,32,10,3,1,2.505763261298
774,1,0.17641733499976908,0.4437520520000362,0.41475244200000816,0.0978871719999006,1000,20,5,1,2.5153540155258383
1947,401,0.0311013330001515,0.07824947900007828,0.11810958500063862,0.026397124000141048,32,17,4,1,2.515952579900582
861,1,0.25374583000029816,0.6387225459998263,0.5559641439999723,0.13949432400022488,1000,29,3,3,2.5171745521850575
722,1,0.1325611340002979,0.3340456690002611,0.29377742499991655,0.06756679999989501,1000,15,4,1,2.5199367184012655
1647,301,0.0201346859998921,0.05074538600001688,0.08830658100032451,0.02209698800015758,32,17,4,1,2.5202968648375657
1138,101,0.010460637000051065,0.02636952700004258,0.026342345000102796,0.007448792000104731,32,26,7,1,2.520833769484005
1729,301,0.025929080999958387,0.0656157139997049,0.06434214399996563,0.014890877999732766,32,25,5,1,2.5305838644960152
2046,401,0.0905013820001841,0.2291093229996477,0.19322699300028034,0.05036370099969645,32,27,3,3,2.531556070593283
1739,301,0.027039619000333914,0.06846431499980099,0.12688013999968462,0.038888779999979306,32,26,5,1,2.531999988570679
594,1,0.03341392999982418,0.08475463400009176,0.16054890900022656,0.04648580299999594,500,32,5,1,2.536506002153525
851,1,0.24646535100009714,0.6275549430001774,0.5437525570000616,0.1365523879999273,1000,28,3,3,2.546219744291481
1789,301,0.03241777999983242,0.08274665299995831,0.15215698699967106,0.042087310000169964,32,31,5,1,2.552508314893434
2007,401,0.033299856000667205,0.08499888900041697,0.15014765500018257,0.039965515000403684,32,23,4,1,2.5525302271191173
534,1,0.028182357999867236,0.07206028499967942,0.13014441999985138,0.03178180499980954,500,26,5,1,2.5569288772791436
1501,201,0.021958438000183378,0.0561522729999524,0.051869687999896996,0.01792860700015808,32,32,6,1,2.5572070745416164
1034,101,0.00703780399999232,0.01801280300014696,0.01784509299977799,0.002853727000001527,32,16,5,1,2.559435159059078
1181,101,0.014543838999998115,0.037341879999985395,0.03341926400025841,0.006507883999802289,32,31,3,3,2.5675394233936606
2039,401,0.03544893900016177,0.09122083900001599,0.17144832700068946,0.042757783000524796,32,26,5,1,2.5733023772474457
1128,101,0.010216414000296936,0.02629592400035108,0.025839735999852564,0.00743423999983861,32,25,7,1,2.5738898207910132
2066,401,0.09563548200003424,0.24626995100061322,0.20901164099996095,0.059009929000239936,32,29,3,3,2.575089766374838
764,1,0.16728656499981298,0.4308376529997986,0.3940312489999087,0.09521537499995247,1000,19,5,1,2.575446826828444
950,101,0.00517580799987627,0.013330332999885286,0.011555750999832526,0.001059074000295368,32,8,3,1,2.57550763092525
1987,401,0.030695555000420427,0.07912043700071081,0.14047270899936848,0.03158468600031483,32,21,4,1,2.5775861358306478
898,1,0.27967084600004455,0.722491305999938,0.6666862950000905,0.20340320900004372,1000,32,7,1,2.58336296519024
2017,401,0.034625362000042514,0.08951690999947459,0.15348155799983942,0.034472149000066565,32,24,4,1,2.5852988915860196
1327,201,0.012495854000007967,0.03232708799987449,0.028200203999858786,0.005445684999813238,32,15,4,1,2.587025104474963
992,101,0.005925205000039568,0.015330019999964861,0.013033966999955737,0.0018628190000526956,32,12,4,1,2.587255630794629
1389,201,0.01661893200025588,0.04304702199988242,0.04373335300033432,0.009834927000156313,32,21,5,1,2.5902399744592266
1885,401,0.02122597100060375,0.05506057000002329,0.0513769940007478,0.007340201000261004,32,11,3,1,2.594018902525456
826,1,0.219565550000425,0.56977797799982,0.5094846830002098,0.15867050199994992,1000,25,6,1,2.5950244835709295
2029,401,0.03429345099993952,0.08901309899920307,0.08666357899983268,0.021424358999865944,32,25,5,1,2.595629672830537
1761,301,0.027500154000335897,0.07148029800009681,0.06936761399992974,0.02015021799979877,32,28,6,1,2.5992690077016922
566,1,0.03232867399992756,0.08460027899991474,0.0788122009998915,0.022516137000366143,500,29,6,1,2.616880574814306
1977,401,0.029123846999937086,0.07633114500004012,0.13394394599981752,0.03040712900019571,32,20,4,1,2.6209156022624693
1016,101,0.009211347000018577,0.0241475289999471,0.018002467000314937,0.003869368999858125,32,14,6,1,2.6214981370149664
2016,401,0.08479676800016023,0.22236577500007115,0.1822890710000138,0.04499723600019934,32,24,3,3,2.6223378584387906
576,1,0.032188270000006014,0.0845042989999456,0.08059580500002994,0.023079938999671867,500,30,6,1,2.625313475993889
2036,401,0.08634761199937202,0.22687640599997394,0.18632705799973337,0.05195034999997006,32,26,3,3,2.6274774802298406
888,1,0.2685635100001491,0.7073126159998537,0.6456304359999194,0.1956605310001578,1000,31,7,1,2.633688456035822
581,1,0.04299329600007695,0.11353175600015675,0.16358968199983792,0.048563336999905005,500,31,3,3,2.640685096577698
1161,101,0.013925334999839833,0.03679025500014177,0.0315299750000122,0.006521111999973073,32,29,3,3,2.641965525465989
350,1,0.013624553000227024,0.0360388519998196,0.028884615999686503,0.0034098099999937403,500,8,3,1,2.645140137751241
1456,201,0.028607274000023608,0.07585817499966652,0.10534777099974235,0.026563034999981028,32,28,3,3,2.6517093169941295
574,1,0.03190524199999345,0.0846561569996993,0.15520046400024512,0.04488521600023887,500,30,5,1,2.653362008654148
972,101,0.005801418999908492,0.015402575000280194,0.01165477800032022,0.0018636650002008537,32,10,4,1,2.654966828033477
1118,101,0.009932251000009273,0.026398475999940274,0.025249602000258164,0.0061269699999684235,32,24,7,1,2.657854297068774
524,1,0.026861086999815598,0.07142449699995268,0.06709411700012424,0.021421041999929002,500,25,5,1,2.6590322647941615
754,1,0.16054858699999386,0.4269435370001702,0.3816441469998608,0.09389674199974252,1000,18,5,1,2.6592793183548014
1091,101,0.013315744999999879,0.035427465999873675,0.026014325999767607,0.0045346699998845,32,22,3,3,2.660569573829628
1401,201,0.017400237999936508,0.04630654799984768,0.04391530700013391,0.010482405999937328,32,22,6,1,2.661259460934767
702,1,0.11601663700002973,0.30954768900028284,0.2527052499999627,0.06138840999983586,1000,13,4,1,2.668131890430538
1799,301,0.03597109700012879,0.0960874130000775,0.16374091100033183,0.03804783900022812,32,32,5,1,2.671239439812844
804,1,0.20207299000003331,0.5398530339998615,0.48186348699982773,0.13627929699987362,1000,23,5,1,2.671574434563335
1575,301,0.01463810499990359,0.03916229700007534,0.03672930800030372,0.004973473000063677,32,10,3,1,2.6753665860665214
1024,101,0.006796349000069313,0.018202489000032074,0.01734381599999324,0.0026413989999127807,32,15,5,1,2.6782746147742613
1627,301,0.018597626999962813,0.04985496300014347,0.041797393999786436,0.00861910200001148,32,15,4,1,2.6807163623747887
571,1,0.04652719299974706,0.12479246699967916,0.1533280459998423,0.049361035999936576,500,30,3,3,2.682140463542634
1151,101,0.01339165099989259,0.03607119500020417,0.030971993999628467,0.005897144000300614,32,28,3,3,2.6935584716547263
1421,201,0.018796918999669288,0.050722055999813165,0.04733920299986494,0.010506240000268008,32,24,6,1,2.6984239279163553
816,1,0.21295811000027243,0.5747809859999506,0.4928506770002059,0.13699415100018086,1000,24,6,1,2.6990330915277907
806,1,0.20336811099969054,0.5530794319997767,0.482585871000083,0.13002942100001746,1000,23,6,1,2.7195976265945565
1637,301,0.0186952209996889,0.051043971000126476,0.04381005899995216,0.007750636000309896,32,16,4,1,2.730321882847808
1439,201,0.019957075999627705,0.05449111799998718,0.047849169000073744,0.01702553999984957,32,26,5,1,2.730415918694888
1955,401,0.04042234299959091,0.1106275000001915,0.1396569680000539,0.036817654000515176,32,18,3,1,2.736790888180606
878,1,0.2596485809999649,0.7126746019998791,0.6243445570003132,0.19094310099990253,1000,30,7,1,2.7447660189599703
2057,401,0.03932270899986179,0.10799553600008949,0.17280833899985737,0.041174058000251534,32,28,4,1,2.7463910485025096
1446,201,0.02848524399996677,0.07827020400009133,0.058257741000034,0.01233369000010498,32,27,3,3,2.7477456047131854
551,1,0.04157797200014102,0.11444748599978993,0.15075898400027654,0.047234488999947644,500,28,3,3,2.752599044498894
432,1,0.019107389000055264,0.052610861000175646,0.04330483400008234,0.008358456000223669,500,16,4,1,2.7534301520748587
868,1,0.2545869020000282,0.7010499350003556,0.6137261359999684,0.18817460900027072,1000,29,7,1,2.7536763654882686
1751,301,0.027433858000222244,0.07554954899978839,0.06788584600008107,0.020218574999944394,32,27,6,1,2.7538798589384093
1699,301,0.02311991999977181,0.06369846999996298,0.05939176099991528,0.012067987999671459,32,22,5,1,2.7551336683081806
1957,401,0.03363658899979782,0.0927106899998762,0.12751594099972863,0.03399775599973509,32,18,4,1,2.7562452899262
796,1,0.20130399900017437,0.55563851099987,0.4634218599999258,0.13159778199997163,1000,22,6,1,2.7601960902892384
744,1,0.15335314499998276,0.42346289699980844,0.3633184529999198,0.08961419699971884,1000,17,5,1,2.76135776021976
1317,201,0.011614045999976952,0.03210335699986899,0.02723478799998702,0.0068243999999140215,32,14,4,1,2.7641837306252017
1108,101,0.009555892000207677,0.02642604599986953,0.024569442000029085,0.005958036000265565,32,23,7,1,2.7654190733104995
940,101,0.004849402000218106,0.013413656000011542,0.010865531000035844,0.0010498010001356306,32,7,3,1,2.766043318208771
841,1,0.23016950900000666,0.6366914269997324,0.5217403609999565,0.13135450699974172,1000,27,3,3,2.7661849293848646
1771,301,0.03518432100008795,0.09734278499990978,0.07463096100036637,0.027797391999683896,32,29,6,1,2.7666523676744097
1391,201,0.016904455999792845,0.046922365999762405,0.04284706599992205,0.01036032799993336,32,21,6,1,2.7757394855141992
994,101,0.006433346999983769,0.017870922999918548,0.016987829000299826,0.004287227999611787,32,12,5,1,2.7778577776021773
546,1,0.029543350000039936,0.0821923139997125,0.07583267099971636,0.027782751999893662,500,27,6,1,2.7820918751462305
1026,101,0.009080103999622224,0.025319157000012638,0.01855230199998914,0.003950588999941829,32,15,6,1,2.788421476347191
1010,101,0.0076625010001407645,0.021372395000071265,0.016602758999852085,0.0016105860004245187,32,14,3,1,2.789219211805472
1014,101,0.006502867999643058,0.01818622199971287,0.016701547000138817,0.002755074000106106,32,14,5,1,2.7966463413852334
1255,201,0.008981396999843128,0.02523502499980168,0.021357258000080037,0.0023423040001944173,32,8,3,1,2.809699315178078
1917,401,0.0261215180007639,0.07343250099984289,0.05434465399957844,0.010602675999507483,32,14,4,1,2.8111881169270263
1141,101,0.013156407999758812,0.03699808400006077,0.03001779100031854,0.006175123000048188,32,27,3,3,2.8121721370102715
1131,101,0.012830596999720001,0.03609205800012205,0.029228242000044702,0.0059838920001311635,32,26,3,3,2.8129679391309446
858,1,0.2453840289999789,0.6911982769997849,0.5953376089996709,0.18605585099976452,1000,28,7,1,2.8168022173922505
1098,101,0.00923976500007484,0.0260544640000262,0.024429677999705746,0.005931070000315231,32,22,7,1,2.8198189023005633
1927,401,0.024149097000190523,0.06815173199993296,0.055776110999431694,0.01068396099981328,32,15,4,1,2.8221234110490876
2019,401,0.03287481099960132,0.09290232800049125,0.08632526099972893,0.016197237000596942,32,24,5,1,2.825942573528952
541,1,0.03982211299990013,0.1128312549999464,0.08702841900003477,0.01690471699976115,500,27,3,3,2.833381920246908
1565,301,0.013302735999786819,0.037740393999683874,0.033476342000085424,0.004215273999761848,32,9,3,1,2.8370399893893015
831,1,0.22172186499983582,0.6291895929998645,0.5076105469997856,0.1312236489998213,1000,26,3,3,2.8377426511378587
962,101,0.005312220000178058,0.015123524000046018,0.011024605999864434,0.001923165999869525,32,9,4,1,2.8469310381609003
442,1,0.0218156179998914,0.06219862699981604,0.08724991000008231,0.02795616899993547,500,17,4,1,2.851105432819995
786,1,0.19171392299995205,0.5478046540001742,0.4505904630000259,0.12157878800007893,1000,21,6,1,2.857406730967115
1307,201,0.011375155999758135,0.0326324709999426,0.02572293500043088,0.004832640999666182,32,13,4,1,2.8687493165488407
1617,301,0.016886219999832974,0.04859133199988719,0.03983460700010255,0.007689914999900793,32,14,4,1,2.877573074398404
1999,401,0.03103349800039723,0.08943046899912588,0.0790655050004716,0.015645624999706342,32,22,5,1,2.8817398862990298
1381,201,0.016009927000141033,0.04626049100033924,0.041768059999867546,0.010410983000383567,32,20,6,1,2.8894879408214496
1736,301,0.04124709699999585,0.11937023600012253,0.08492352400025993,0.018756438000309572,32,26,3,3,2.8940275724164186
1875,401,0.019104230000266398,0.055323873999441275,0.049425432000134606,0.006882944000608404,32,10,3,1,2.8958965631522346
1687,301,0.02532894199975999,0.0735659880001549,0.11092531099984626,0.025902300999860017,32,21,4,1,2.904424037958316
1709,301,0.02546914699996705,0.07408254600022701,0.06125328200005242,0.014631974999701924,32,23,5,1,2.9087172020453944
2026,401,0.09196137399976578,0.2675435629998901,0.20168310300050507,0.0705926829996315,32,25,3,3,2.9093036713497944
811,1,0.21283993699989878,0.6202943349999259,0.474823581000237,0.11173173099996347,1000,24,3,3,2.914370036673244
848,1,0.23889003899967065,0.6964022050001404,0.5826322210000399,0.1809786140001961,1000,27,7,1,2.915157986143995
1004,101,0.006193259000156104,0.01805665299980319,0.01602746400021715,0.0027743330001612776,32,13,5,1,2.915533324110628
1979,401,0.02922829300041485,0.08525479000036285,0.07492618699961895,0.015959672999997565,32,20,5,1,2.9168583330936495
464,1,0.023277969999980996,0.06795776799981468,0.058938147999924695,0.013147389999630832,500,19,5,1,2.9194026798672805
536,1,0.028623775000141904,0.08358458899965626,0.07733963200007565,0.029462475999935123,500,26,6,1,2.920110607327017
1649,301,0.020990707999771985,0.061326534999807336,0.0527361050003492,0.011472114999833138,32,17,5,1,2.9216039306760644
561,1,0.04131579100021554,0.12095762399985688,0.1510198460000538,0.04859862300008899,500,29,3,3,2.9276366510622016
821,1,0.2155026780001208,0.6318036100001336,0.49685212100030185,0.128723440000158,1000,25,3,3,2.9317668618474406
1411,201,0.018609636999826762,0.054574105000028794,0.04529370899990681,0.010414962000140804,32,23,6,1,2.932572247407987
984,101,0.00604868800019176,0.017738976000146067,0.014742536000085238,0.0026094970003214257,32,11,5,1,2.9326981321542283
2047,401,0.03809404399999039,0.11210286300047301,0.1655022729992197,0.03979337100008706,32,27,4,1,2.9427923955907986
526,1,0.027367744999992283,0.08054854499960129,0.07530093800005488,0.023867148000135785,500,25,6,1,2.9431926159654003
1766,301,0.04485813499968572,0.13218341499987218,0.16048936299966954,0.0425628709999728,32,29,3,3,2.94669885408295
472,1,0.0259165010002107,0.07641538999996556,0.11199263099979362,0.034789184000146633,500,20,4,1,2.9485226419779544
516,1,0.027374893999876804,0.08079813899985311,0.07247641499998281,0.020876290999694902,500,24,6,1,2.951541620589169
1689,301,0.022190644000147586,0.06567240000003949,0.05734863399993628,0.012016498999855685,32,21,5,1,2.9594634567434235
1607,301,0.016013080999982776,0.04752836899979229,0.0379673739998907,0.007691652999710641,32,13,4,1,2.9680964581296636
2089,401,0.041396628999791574,0.12296184399929189,0.1937107699995977,0.05192658299984032,32,31,5,1,2.970334710101902
412,1,0.0173580209998363,0.05164472400019804,0.040157503000045836,0.008870733000094333,500,14,4,1,2.9752656711663787
734,1,0.13845175999995263,0.41227123399994525,0.3423856529998375,0.0844449370001712,1000,16,5,1,2.9777247613182114
1064,101,0.00811845899988839,0.024183421000088856,0.020268844999918656,0.0033187670001098013,32,19,5,1,2.9788191330918004
1088,101,0.008819969000342098,0.026280034000137675,0.023329150999870762,0.005833814999732567,32,21,7,1,2.9796061640486897
1679,301,0.021801956999752292,0.0649629559998175,0.055959542999971745,0.011755528999856324,32,20,5,1,2.9796846219151605
402,1,0.01669177200028571,0.049737092000214034,0.037554221999926085,0.007247499000186508,500,13,4,1,2.9797370823998013
838,1,0.2299899039999218,0.6860272849999092,0.5684214689999862,0.180963926000004,1000,26,7,1,2.982858260596267
1198,101,0.013784367999960523,0.04114585499974055,0.03173615900004734,0.012826098000005004,32,32,7,1,2.9849649254763357
1371,201,0.015292447000319953,0.045664014000067255,0.04057971500014901,0.01050047699982315,32,19,6,1,2.9860501722917108
1489,201,0.024709930999961216,0.07382869599996411,0.10998332600001959,0.03794179199985592,32,31,5,1,2.9878147373248427
1989,401,0.02929805999974633,0.08755769199979113,0.0765657089996239,0.016801965999547974,32,21,5,1,2.9885150074970572
1337,201,0.014004315999954997,0.042042967999805114,0.030616906999966886,0.006403594999937923,32,16,4,1,3.002143624861094
1171,101,0.014189067000188516,0.042622859999937646,0.03441440799997508,0.006254419000015332,32,30,3,3,3.0039226680211857
